Date;Localisation;ESR;Type
2014;Entre Bourmont et Neufchâteau;oui;Acte de malveillance
2014;Vaires sur Marne;oui;Délivrance d’un bulletin de franchissement sans vérification
2014;Nogent Le Perreux;oui;Défaillance voie
2014;Combs La Ville;oui;Accident du travail
2014;Entre Laroquebrou et Viescamp;oui;Déshuntage
2014;Entre Meaux et La Ferté Milon;oui;Défaillance voie
2014;Vierzy;oui;Dépassement de vitesse supérieur à 40km/h
2014;Collonges Fontaines;oui;Insuffisance de freinage
2014;Maizières les Metz;oui;Accident du travail
2014;Entre Veauche et Montrond les Bains;oui;Dépassement de vitesse supérieur à 40km/h
2014;Entre Landébia et Lamballe;oui;Collision contre obstacle à un passage à niveau
2014;Vaires Torcy;oui;Défaillance voie
2014;Paris Montparnasse;oui;Accident du travail
2014;Clermont Ferrand;oui;Franchissement de signal
2014;Entre Pantin et Noisy le Sec;oui;Défaillance voie
2014;Entre Montchanin et Chagny;oui;Incident grave de signalisation
2014;Châtel Nomexy;oui;Accident de personne
2014;CARCASSONNE;oui;Incident grave de signalisation
2014;La Bastide St Laurent les Bains;oui;Déraillement sans engagement de la voie principale
2014;Brives la Gaillarde;oui;Franchissement de signal
2014;Tende;oui;Franchissement de signal
2014;Gare de Paris St Lazare;oui;Dérive
2014;Strasbourg;oui;Arrêt hors de quai de tout ou partie d’un train de voyageurs
2014;Dax;oui;Franchissement de signal
2014;Génolhac;oui;Désordre d’ouvrage en terre
2014;Entre Bourmont et Neufchâteau;oui;Acte de malveillance
2014;Le Plant Champigny;oui;Acte de malveillance
2014;St Jory;oui;Défaillance voie
2014;Dijon Ville;oui;Déraillement
2014;Entre La Forest et Kerhuon;oui;Collision contre obstacle à un passage à niveau
2014;St Pierre des Corps;oui;Sortie intempestive ou engagement d’un domaine fermé
2014;Montauban;oui;Collision contre obstacle à un passage à niveau
2014;Achères Triage;oui;Défaillance voie
2014;Nogent sur Seine;oui;Défaillance voie
2014;Lyon Guillotière;oui;Franchissement de signal
2014;Chanay;oui;Déraillement sans engagement de la voie principale
2014;Mouchard;oui;Incident grave de signalisation
2014;Paris Bercy;oui;Défaut ayant conduit à un risque grave
2014;Entre St Aignan Noyers et Vierzon;oui;Expédition sans ordre
2014;MACON;oui;Accident du travail
2014;Vénissieux;oui;Départ sans autorisation
2014;Motteville;oui;Acte de malveillance
2014;PANTIN;oui;Défaillance voie
2014;Juvisy;oui;Défaillance voie
2014;Givors Canal;oui;Défaillance voie
2014;Perpignan;oui;Défaillance voie
2014;Marseille St Charles;oui;Franchissement de signal
2014;Entre Auterive et Saverdun;oui;Dépassement de vitesse supérieur à 40km/h
2014;Entre Aubagne et Cassis;oui;Boîte chaude
2014;St Martin Sail les Bains;oui;Dépassement de vitesse supérieur à 40km/h
2014;St Germain au Mont d’Or;oui;Raté de fermeture à un passage à niveau
2014;St Cyr les Lesques;oui;Intempéries
2014;Meyrargues;oui;Déshuntage
2014;Hourcade;oui;Franchissement de signal
2014;Entre La Forest et Kerhuon;oui;Incendie dans un train
2014;Bois Colombes;oui;Franchissement de signal
2014;Entre Monterolier et Motteville;oui;Défaillance voie
2014;Brétigny;oui;Défaillance voie
2014;Entre Veauche et Montrond les Bains;oui;Dépassement de vitesse supérieur à 40km/h
2014;Nîmes;oui;Défaillance voie
2014;Allenc;oui;Raté de fermeture à un passage à niveau
2014;Viescamps sous Jallès;oui;Déshuntage
2014;Villeneuve St George;oui;Acte de malveillance
2014;Vaires;oui;Défaillance voie
2014;LILLE FLANDRES;oui;Franchissement de signal
2014;Entre La Ferté Million et Lizy sur Ourcq;oui;Défaut géométrie voie
2014;La Ferté Million;oui;Défaillance voie
2014;La Gouesnière Cancale;oui;Incendie dans un train
2014;Blanc Mesnil;oui;Déraillement sans engagement de la voie principale
2014;St Priest;oui;Franchissement de signal
2014;Corgoloin;oui;Défaillance voie
2018;Goussainville;oui;Déraillement
2018;Paris Bercy;oui;Porte ouverte en ligne
2018;Miramas;oui;Erreur d’itinéraire
2018;Paris Saint Lazare;oui;Porte ouverte en ligne
2018;LA CLUSE;oui;Intempéries
2018;VERN;oui;Dépassement de vitesse supérieur à 40km/h
2018;entre FONTPEDROUSE et MONT-LOUIS;oui;Intempéries
2018;CHANTILLY;oui;Erreur de procédure
2018;MARMANDE;oui;Expédition sans ordre
2018;CHANTILLY;oui;Heurt au croisement
2018;CREST;oui;Porte ouverte en ligne
2018;Petit Vaux;oui;Raté de fermeture à un passage à niveau
2018;Entre RENNES et SAINT MALO;oui;Erreur de procédure
2018;Portet saint Simon;oui;Raté de fermeture à un passage à niveau
2018;Lens;oui;Autorisation de franchissement sans vérification
2018;ROMANS BOURG DE PÊAGE;oui;Raté de fermeture à un passage à niveau
2018;FLEURVILLE;oui;Erreur de procédure
2018;Belfort;oui;Talonnage d’aiguille ou bivoie
2018;BIZANOS;oui;Raté de fermeture à un passage à niveau
2018;THIONVILLE;oui;Dérive
2018;ROSPORDEN et QUIMPER;oui;Dépassement de vitesse supérieur à 40km/h
2018;CAEN;oui;Dérive
2018;Mulhouse;oui;Collision entre trains ou éléments de trains
2018;Marseille;oui;Déraillement
2018;SAINT GERVAIS;oui;Franchissement de signal
2018;Dax;oui;Franchissement de signal
2018;Woippy;oui;Matières dangereuses
2018;PARIS NORD;oui;Collision avec enfoncement de heurtoir
2018;BOURGOGNE;oui;Heurt au croisement
2018;CHÂTEAU LANDON;oui;Défaut géométrie voie
2018;SAINT AGNAN;oui;Raté de fermeture à un passage à niveau
2018;Coulomniers;oui;Défaut géométrie voie
2018;Miramas;oui;Collision
2018;ETAIN;oui;Dépassement de vitesse supérieur à 40km/h
2018;HENDAYE;oui;Déraillement
2018;Lyon Part-Dieu;oui;Erreur de procédure
2018;LE FERTE MILON;oui;Erreur de procédure
2018;ASPRES SUR PUECH;oui;Accident de voyageur
2018;CHINDREUX;oui;Franchissement de signal
2018;Nîmes;oui;Erreur de procédure
2018;JESSAINS;oui;Dépassement de vitesse supérieur à 40km/h
2018;Chateaudun;oui;Défaut géométrie voie
2018;BONNIERES;oui;Porte ouverte en ligne
2018;BUSIGNY;oui;Dépassement de vitesse supérieur à 40km/h
2018;VENISSIEUX;oui;Dérive
2018;Entre NAUCELLES et CARMAUX;oui;Erreur de procédure
2018;Entre MORLAIX et ROSCOFF;oui;Intempéries
2018;Entre VITRE et CHATEAUBOURG;oui;Intempéries
2018;SAINT FLORENT SUR CHER;oui;Incendie dans un train
2018;SAINT-AVOID;oui;Intempéries
2018;LOUVRES;oui;Intempéries
2018;ENTRE DOLE ET BESEANCON;oui;Intempéries
2018;LEZIGNAN;oui;Erreur de procédure
2018;LA BASTIDE SAINT LAURENT LES BAINS;oui;Talonnage d’aiguille ou bivoie
2018;NOVILLARS;oui;Dépassement de vitesse supérieur à 40km/h
2018;SAINT MEDARD D'EYRANS;oui;Non mise en protection
2018;LYON SCARONNE;oui;Talonnage d’aiguille ou bivoie
2018;SONGY;oui;Déraillement
2018;ST CHRISTOPHE;oui;Réception intempestive sur voie occupée
2018;CADAUJAC;oui;Erreur de procédure
2018;GENELARD;oui;Franchissement de signal
2018;Paris Est;oui;Franchissement de signal
2018;THESEE;oui;Incendie dans un train
2018;VILLEFRANQUE;oui;Erreur de procédure
2018;Paris St Lazare;oui;Porte ouverte en ligne
2018;Paris Est;oui;Défaillance voie
2018;ROISSY;oui;Porte ouverte en ligne
2018;SAINT HILAIRE DE LUSIGNAN;oui;Défaut ayant conduit à un risque grave
2018;PYRIMONT;oui;Intempéries
2018;SEVERAC LE CHÂTEAU;oui;Collision contre obstacle
2018;GRANDE SYNTHE;oui;Incident grave
2018;MONTJOVIS;oui;Sortie intempestive ou engagement d’un domaine fermé
2018;Nancy;oui;Franchissement de signal
2018;Entre LYON et BADAN;oui;Erreur de procédure
2018;PAU-NOUVELLE AQUITAINE;oui;Franchissement de signal
2018;CLISSON et CHOLET;oui;Défaut géométrie voie
2018;MARSEILLE BLANCARDDE;oui;Départ sans autorisation
2018;Angouleme;oui;Intempéries
2018;LIMOUSIN;oui;Dépassement de vitesse supérieur à 40km/h
2018;HAUBERGEN;oui;Sortie intempestive ou engagement d’un domaine fermé
2018;BOVES;oui;Incendie dans un train
2018;SAINT CESAIRE;oui;Dépassement de vitesse supérieur à 40km/h
2018;Trappes;oui;Incendie dans un train
2018;Mulhouse;oui;Franchissement de signal
2018;Paris Austerlitz;oui;Dérive
2018;Serquigny;oui;Porte ouverte en ligne
2018;Strasbourg;oui;Non conformité du matériel roulant
2018;BOUSSENS;oui;Erreur de procédure
2018;RIVE DE GIER;oui;Dérive
2018;entre LONS LE SAUNIER et ORBAGNA;oui;Erreur de procédure
2018;HAGONFANGE;oui;Boîte chaude
2018;Brive;oui;Défaut géométrie voie
2018;VERSIGNY;oui;Incendie dans un train
2018;FAUGA;oui;Erreur de procédure
2018;DARSAC;oui;Défaillance voie
2018;PAYS DE LA LOIRE;oui;Dépassement de vitesse supérieur à 40km/h
2018;SABLE;oui;Déraillement
2018;TUNNEL DE BREVAL;oui;Défaut géométrie voie
2018;Entre ROSPORDEN et QUIMPER;oui;Erreur de procédure
2018;SAUMUR;oui;Raté de fermeture à un passage à niveau
2018;AMAGNE-LUQUY;oui;Dépassement de vitesse supérieur à 40km/h
2018;MACON;oui;Défaillance voie
2018;MONTEREAU;oui;Porte ouverte en ligne
2018;BONDY;oui;Franchissement de signal
2018;Chalons en Champagne;oui;Déraillement
2018;PROUVY THIANS;oui;Heurt au croisement
2018;SAINT-GERMAIN des FOSSES;oui;Déraillement
2018;PAGNY LE CHÂTEAU;oui;Erreur de procédure
2018;BENY;oui;Intempéries
2018;MARSEILLE-CHARTREUX;oui;Franchissement de signal
2018;LEUCATE-LA FRANQUI;oui;Incendie dans un train
2018;SAINT ROME DE CERNON;oui;Intempéries
2018;Bourg en Bresse;oui;Défaillance voie
2018;SANTEUIL LE PERRON;oui;Sortie intempestive ou engagement d’un domaine fermé
2018;VILLENEUVE LES MAGUELONNE;oui;Erreur de procédure
2018;Entre VALENCE et ROMANS;oui;Talonnage d’aiguille ou bivoie
2018;PARIS-CHAPELLE;oui;Erreur de procédure
2018;Juvisy;oui;Collision contre obstacle
2018;ABLON;oui;Incendie dans un train
2018;LIMOUSIN;oui;Dépassement de vitesse supérieur à 40km/h
2018;PERIGNEUX;oui;Déraillement
2018;AILLY sur NOYE;oui;Erreur de procédure
2018;ROUNTZENHEIM;oui;Raté de fermeture à un passage à niveau
2018;Lerouville;oui;Franchissement de signal
2018;Entre BOURG EN BRESSE et BELLEGARDE;oui;Dérive
2018;Paris Bercy;oui;Erreur de procédure
2018;Port La Nouvelle;oui;Dérive
2018;LOISON SOUS LENS;oui;Défaillance voie
2018;Entre EVREUX et BRUEIL;oui;Intempéries
2018;LA BRIDOIRE;oui;Intempéries
2018;La Roche sur Yon;oui;Défaut géométrie voie
2018;ESTIVAUX;oui;Intempéries
2018;ENTRE CLION ET PONS;oui;Intempéries
2018;GRENAY;oui;Avarie matériel roulant
2018;ANGERS;oui;Erreur de procédure
2018;Culoz;oui;Erreur de procédure
2018;AUFFAY;oui;Raté de fermeture à un passage à niveau
2018;CHERENG;oui;Raté de fermeture à un passage à niveau
2018;VAL LES MARAIS;oui;Dérive
2018;MONTPELLIER - LATTES;oui;Sortie intempestive ou engagement d’un domaine fermé
2018;CHAMPS SAINT BRIS-YONNE;oui;Raté de fermeture à un passage à niveau
2018;Strasbourg;oui;Collision entre trains ou éléments de trains
2018;Limoges;oui;Raté de fermeture à un passage à niveau
2018;PROVENCE ALPES COTE D'AZURE;oui;Dégagement de fumée sur matériel roulant
2018;Sotteville;oui;Erreur de procédure
2018;Perpignan;oui;Autorisation de franchissement sans vérification
2018;Amberieu;oui;Collision
2018;entre COMPIEGNE et REMY;oui;Erreur de procédure
2018;LA BASTIDE SAINT LAURENT;oui;Talonnage d’aiguille ou bivoie
2018;Marseille;oui;Sortie intempestive ou engagement d’un domaine fermé
2018;NISSAN;oui;Porte ouverte en ligne
2017;SOMAIN;oui;Déraillement
2017;CONFLANS SAINT HONORINE;oui;Erreur grave de procédure
2017;Entre LA ROCHE SUR YON et BELLEVILLE;oui;Erreur grave de procédure
2017;MOULINS SUR ALLIER;oui;Défaut géométrie voie
2017;ENTRE MORMANT ET NANGIS;oui;Erreur de procédure
2017;Chapeauroux;oui;Erreur grave de procédure
2017;Bordeaux;oui;Déraillement
2017;LE FAUGA;oui;Dépassement de vitesse supérieur à 40km/h
2017;ENTRE LA GRAVE D'AMBARES ET SAINT-MARIENS;oui;Erreur grave de procédure
2017;CHAVONNEX;oui;Collision contre obstacle
2017;HERNY;oui;Dépassement de vitesse supérieur à 40km/h
2017;LEAZ;oui;Collision entre trains ou éléments de trains
2017;Reims;oui;Franchissement de signal
2017;Marseille;oui;Franchissement de signal
2017;BAR Sur AUBE;oui;Désordre d’ouvrage en terre
2017;SOLIGNAC;oui;Autorisation de franchissement sans vérification
2017;NIOLON;oui;Défaillance d'ouvrage
2017;ENTRE NIMES ET ALES;oui;Défaut ayant conduit à un risque grave
2017;BOUAYE;oui;Réception intempestive sur voie occupée
2017;Calais;oui;Franchissement de signal
2017;KALHAUSEN;oui;Erreur grave de procédure
2017;SAINT PRIX;oui;Collision entre trains ou éléments de trains
2017;LISIEUX;oui;Présence de voyageurs sur voie
2017;Nevers;oui;Non respect du point d'arrêt
2017;Bretigny;oui;Défaillance d'ouvrage
2017;LA FERTE MILON;oui;Défaut géométrie voie
2017;Paris Montparnasse;oui;Engagement intempestif d’une circulation sur une voie protégée
2017;LE BUISSON;oui;Déraillement
2017;Sablé;oui;Erreur de procédure
2017;MODANE;oui;Dérive
2017;CAZERES Sur GARONNE-CARBONNE;oui;Dépassement de vitesse supérieur à 40km/h
2017;THIVIERS;oui;Franchissement de signal
2017;CHANTENAY;oui;Collision
2017;Paris Est;oui;Dérive
2017;ROQUEMAURE;oui;Dépassement de vitesse supérieur à 40km/h
2017;BUSSAC;oui;Incident grave
2017;LILLE-FLANDRES;oui;Collision avec enfoncement de heurtoir
2017;Melun;oui;Erreur de procédure
2017;VAIRES-SUR-MARNE;oui;Défaut géométrie voie
2017;VILLENEUVE SUR ALLIER;oui;Porte ouverte en ligne
2017;LE HAVRE;oui;Collision entre trains ou éléments de trains
2017;SAINT-PIERRE DES CORPS;oui;Collision entre trains ou éléments de trains
2017;ACHERES;oui;Incident grave
2017;ENTRE CLAVEYSON ET VALENCE TGV;oui;Erreur de procédure
2017;GRETZ;oui;Quasi accident de travail
2017;ROUEN RIVE-DROITE;oui;Dérive
2017;ALIXIAN;oui;Franchissement de signal
2017;LAPEYROUSE;oui;Mouvement en sens inverse du sens normal
2017;VILLENEUVE-LES-BEZIERS;oui;Collision
2017;SAINT AVERTIN;oui;Défaut ayant conduit à un risque grave
2017;VERNEUIL L'ETANG;oui;Expédition sans ordre
2017;Strasbourg;oui;Porte ouverte en ligne
2017;Entre TROYES et BRIENNE LE CHÂTEAU;oui;Défaut géométrie voie
2017;Entre GOULAND et TREGONNEAU;oui;Raté de fermeture à un passage à niveau
2017;Entre PARIS SAINT-LAZARE et BREVAL;oui;Collision
2017;Rennes;oui;Défaut géométrie voie
2017;Saint Denis Près Martel;oui;Réception intempestive sur voie occupée
2017;Génolhac;oui;Réception intempestive sur voie occupée
2017;Hausbergen;oui;Pénétration intempestive sur domaine fermé
2017;EPINAY SUR SEINE;oui;Talonnage d’aiguille ou bivoie
2017;Dijon;oui;Présence de voyageurs sur voie
2017;NIMES;oui;Heurt au croisement
2017;Batignolles;oui;Dérangement des installations de sécurité
2017;MOULHOUSE;oui;Autorisation de franchissement sans vérification
2017;LANNEMEZAN;oui;Franchissement de signal
2017;Clermont-Ferrand;oui;Dérive
2017;LILLE FLANDRES;oui;Sortie intempestive ou engagement d’un domaine fermé
2017;MAROEUIL;oui;Talonnage d’aiguille ou bivoie
2017;LILLE FLANDRES;oui;Erreur de procédure
2017;CREST;oui;Erreur de procédure
2017;MOUZON;oui;Défaut géométrie voie
2017;LA MILESSE;oui;Engagement intempestif d’une circulation sur une voie protégée
2017;TERGNIER;oui;Talonnage d’aiguille ou bivoie
2017;BALAN;oui;Raté de fermeture à un passage à niveau
2017;BALBIGNY;oui;Raté de fermeture à un passage à niveau
2017;RETIERS;oui;Déraillement
2017;FOURCHAMBAULT;oui;Défaut géométrie voie
2017;FONDAMENTE;oui;Désordre ouvrage d’art
2017;Entre BERNAY et LISIEUX;oui;Porte ouverte en ligne
2017;Strasbourg;oui;Porte ouverte en ligne
2017;LA GRAVE D'AMBLARES;oui;Collision
2017;Saintes;oui;Expédition sans ordre
2017;PONTGOUIN;oui;Incendie dans un train
2017;Sibelin;oui;Déraillement
2017;DOURDAN;oui;Défaut géométrie voie
2017;ENTRE RUELLE ET ANGOULEME;oui;Erreur de procédure
2017;Montpellier;oui;Franchissement de signal
2017;SAINT-EULALIE;oui;Avarie matériel roulant
2017;Sibelin;oui;Incendie dans un train
2017;Lyon;oui;Porte ouverte en ligne
2017;TECHNICENTRE PARIS SUD EST;oui;Mouvement en sens inverse du sens normal
2017;Paris Saint Lazare;oui;Non conformité du matériel roulant
2017;Rennes;oui;Défaut géométrie voie
2017;Entre JAUNAY et DISSAY;oui;Incident grave
2017;Mulhouse;oui;Départ sans autorisation
2017;VERSAILLES;oui;Erreur de procédure
2017;NOGENT LE ROTROU;oui;Franchissement de signal
2017;PARIS-EST;oui;Franchissement de signal
2017;Saint Florentin;oui;Franchissement de signal
2017;MULHOUSE-NORD;oui;Incident de marchandise dangereuse
2017;PIERRE BUFFIERE;oui;Erreur de procédure
2017;CONDAT LE LANDIN;oui;Engagement intempestif d’une circulation sur une voie protégée
2017;LANNEMEZAN;oui;Collision
2017;LAROCHE MIGENNE;oui;Dégagement de fumée sur matériel roulant
2017;LE CREUSOT;oui;Désordre d’ouvrage en terre
2017;TETING;oui;Non conformité du matériel roulant
2017;Paris Saint Lazare;oui;Dérive
2017;ARMENTIERES;oui;Défaut géométrie voie
2017;Vauvert;oui;Réception intempestive sur voie occupée
2017;VILLENEUVE ST GEORGES;oui;Incendie dans un train
2017;Toulon;oui;Erreur de procédure
2017;Bourg en Bresse;oui;Incendie dans un train
2017;Aulnay sous Bois;oui;Franchissement de signal
2017;MORTCERF;oui;Franchissement de signal
2017;ENTRE NANTES ET SAVENEY;oui;Erreur de procédure
2017;Colomiers;oui;Franchissement de signal
2017;MAISON ALFORT;oui;Porte ouverte en ligne
2017;ENTRE SABLE ET LE MANS;oui;Défaut ayant conduit à un risque grave
2017;Arras;oui;Insuffisance de freinage
2017;Paris Montparnasse;oui;Dégagement intempestif du domaine fermé
2017;BUEIL;oui;Erreur de procédure
2017;HENDAYE;oui;Défaut géométrie voie
2017;Villeneuve les Maguelone;oui;Incident grave
2017;VIRE;oui;Incident grave de signalisation
2017;Aulnay sous Bois;oui;Franchissement de signal
2017;AVALLON;oui;Dépassement de vitesse supérieur à 40km/h
2017;LEZOUX;oui;Réception intempestive sur voie occupée
2017;Villeneuve Saint Georges;oui;Dérangement des installations de sécurité
2017;L'ESTAQUE;oui;Incident caténaire
2017;MOISSAC;oui;Porte ouverte en ligne
2017;CHATELLERAULT;oui;Erreur de procédure
2017;Lyon;oui;Dérive
2017;CHERBOURG;oui;Franchissement de signal
2017;HOURCADIE;oui;Pénétration intempestive sur domaine fermé
2017;SAINT JEAN-DE-MAURIENNE;oui;Déraillement
2017;Entre SENS et PONT Sur YONNE;oui;Dépassement de vitesse supérieur à 40km/h
2017;CAZERES SUR GARONNE;oui;Erreur de procédure
2017;Entre CHEMILLE et LA JUMELLIERE;oui;Dépassement de vitesse supérieur à 40km/h
2017;Nemours;oui;Erreur de procédure
2017;Amagne;oui;Déraillement
2017;BIBLIOTHEQUE FRANCOIS MITTERAND;oui;Collision
2017;Amiens;oui;Franchissement de signal
2017;entre PONT L'EVEQUE et TROUVILLE DEAUVILLE;oui;Déraillement
2017;MIRABEAU;oui;Erreur de procédure
2017;Amberieu;oui;Erreur de procédure
2017;TGV SUD EST;oui;Dépassement de vitesse supérieur à 40km/h
2017;GOLFECH;oui;Dépassement de vitesse supérieur à 40km/h
2017;REUGNY;oui;Défaut géométrie voie
2017;Amboise;oui;Boîte chaude
2017;PARIS NORD;oui;Dérangement des installations de sécurité
2017;LYON PART DIEU;oui;Erreur de procédure
2017;CHAMPAGNEY;oui;Raté de fermeture à un passage à niveau
2017;PARIS-EST;oui;Porte ouverte en ligne
2017;ROCHEFORT;oui;Défaut géométrie voie
2017;MORLAIX et RENNES;oui;Dépassement de vitesse supérieur à 40km/h
2017;LANNEMEZAN;oui;Erreur de procédure
2017;MILLAS;oui;Collision
2017;DOURDAN;oui;Délivrance d’un bulletin de franchissement sans vérification
2017;Paris Montparnasse;oui;Dérive
2017;SAINT CÔME;oui;Défaut géométrie voie
2017;MONTEREAU;oui;Collision
2017;Nancy;oui;Porte ouverte en ligne
2017;CHINON;oui;Perte d’organe du matériel roulant
2017;Villeneuve Saint Georges;oui;Avarie matériel roulant
2017;Dijon;oui;Défaillance voie
2017;DUNKERQUE;oui;Dépassement de vitesse supérieur à 40km/h
2017;Entre LIMERAY et VEUVES-MONTEAUX;oui;Porte ouverte en ligne
2017;Tours;oui;Déraillement
2017;VESTRIC-LUNEL;oui;Porte ouverte en ligne
2017;Grenoble;oui;Autorisation de franchissement sans vérification
2017;Perpignan;oui;Collision avec enfoncement de heurtoir
2017;LA VILETTE SAINT-PRIEST;oui;Raté de fermeture à un passage à niveau
2017;VILLEMOMBLE;oui;Défaillance voie
2017;ENTRE MAGLAND ET SALLANCHES;oui;Erreur de procédure
2017;Corbie;oui;Erreur de procédure
2017;TRONSANGES;oui;Collision contre obstacle à un passage à niveau
2017;Beaune;oui;Dépassement de vitesse supérieur à 40km/h
2017;COSNE;oui;Défaut géométrie voie
2017;CAZERES SUR GARONNE;oui;Talonnage d’aiguille ou bivoie
2017;SAINT NOM LA BRETECHE;oui;Pénétration intempestive sur domaine fermé
2017;BIARRITZ et BAYONNE;oui;Défaut géométrie voie
2017;Miramas;oui;Erreur de procédure
2017;BRIANCON;oui;Déraillement
2017;GAGNY;oui;Mouvement en sens inverse du sens normal
2017;SAUSSET-LES-PINS;oui;Réception intempestive sur voie occupée
2017;Culoz;oui;Franchissement de signal
2017;GRAFFENSTADEN;oui;Dégagement intempestif du domaine fermé
2017;CARENTAN;oui;Erreur de procédure
2017;Bayonne;oui;Défaut géométrie voie
2017;ANGERVILLE;oui;Erreur de procédure
2017;BETTEMBOURG;oui;Dépassement de vitesse supérieur à 40km/h
2017;SAINT GERMAIN LA MONTAGNE;oui;Porte ouverte en ligne
2017;ETIVAL CLAIREFONTAINE;oui;Erreur de procédure
2017;ORLEANS;oui;Talonnage d’aiguille ou bivoie
2017;NEUFCHÂTEAU;oui;Erreur de procédure
2017;BONNIERES;oui;Porte ouverte en ligne
2017;Tours;oui;Défaut géométrie voie
2017;Murat;oui;Dépassement de vitesse supérieur à 40km/h
2017;Nancy;oui;Non conformité du matériel roulant
2017;ALLIBAUDIERES;oui;Déraillement
2017;BUZY EN BEARN;oui;Incendie dans un train
2017;BIOT;oui;Erreur de procédure
2017;Vichy;oui;Mise en œuvre de travaux en dehors du domaine fermé
2017;Marseille;oui;Dérive
2017;ENTRE ROQUEFORT ET MONT DE MARSAN;oui;Déraillement
2016;COUTRAS;oui;Erreur de procédure
2016;PORT DE PILES;oui;Incendie dans un train
2016;L'HERMITAGE MORELLES;oui;Dépassement de vitesse supérieur à 40km/h
2016;BEAURIERES;oui;Défaillance d'ouvrage
2016;VOGLANS;oui;Collision contre obstacle à un passage à niveau
2016;BAYONNE PEYREHORADE;oui;Dépassement de vitesse supérieur à 40km/h
2016;BEZIERS;oui;Erreur grave de procédure
2016;SARCELLES SAINT-BRICE;oui;Erreur de procédure
2016;ENTRE SAINTE GAUBURGE ET LE MERLERAULT;oui;Dépassement de vitesse supérieur à 40km/h
2016;Mommenheim;oui;Porte ouverte en ligne
2016;Courtalain Saint Pellerin;oui;Déraillement
2016;Corbie;oui;Porte ouverte en ligne
2016;Entre La Rochelle et Marans;oui;Dépassement de vitesse supérieur à 40km/h
2016;Limoges;oui;Dépassement de vitesse supérieur à 40km/h
2016;Saint Pierre des Corps;oui;Expédition sans ordre
2016;Moret;oui;Porte ouverte en ligne
2016;Beziers capisol;oui;Déraillement
2016;Chalindrey;oui;Collision entre trains ou éléments de trains
2016;Entre Tacoigneres Richebourg et Houdan;oui;Collision entre trains ou éléments de trains
2016;Roissy Charles de Gaulle;oui;Dépassement de vitesse supérieur à 40km/h
2016;Versailles Chantier;oui;Défaut géométrie voie
2016;Saint Pierre des Corps;oui;Franchissement de signal
2016;Hausbergen;oui;Talonnage d’aiguille ou bivoie
2016;Bonneville;oui;Réception intempestive sur voie occupée
2016;Vic Mireval;oui;
2016;Woippy;oui;Défaut géométrie voie
2016;Entre la Ferté Milon et Oulchy;oui;Défaut géométrie voie
2016;Longuevilles Rochejean;oui;Sortie intempestive ou engagement d’un domaine fermé
2016;Argenteuil;oui;Dégagement intempestif du domaine fermé
2016;Vic le Comte;oui;Franchissement de signal
2016;Grenoble;oui;Franchissement de signal
2016;Saint Maixent;oui;Mauvaise matérialisation du point de dégagement
2016;Vayres;oui;Heurt au croisement
2016;Yvetot;oui;Dérive
2016;Hourcade;oui;Hourcade
2016;Hazebrouck;oui;Franchissement de signal
2016;Mulhouse;oui;Franchissement de signal
2016;Chateauneuf sur Loire;oui;Déraillement
2016;Chece Varains;oui;Raté de fermeture à un passage à niveau
2016;Entre Boën et Thiers;oui;Erreur grave de procédure
2016;URT;oui;Défaut géométrie voie
2016;Batignolles;oui;Expédition sans ordre
2016;Belfort;oui;Franchissement de signal
2016;Blois;oui;Expédition sans ordre
2016;Le Mans;oui;Franchissement de signal
2016;Monsoult Maffliers;oui;Collision contre obstacle
2016;Hendaye Triage;oui;Désordre ouvrage d’art
2016;Angers Saint Laud;oui;Franchissement de signal
2016;Entre Montluel et Meximieux;oui;Expédition sans ordre
2016;Entre Regny et Amplepuis;oui;Expédition sans ordre
2016;Ermont-Eaubonne;oui;Défaut géométrie voie
2016;Sartrouville;oui;Collision contre obstacle
2016;Dax;oui;Modification intempestive d'itinéraire
2016;Amboise;oui;Autorisation de départ sans autorisation
2016;Entre Patay et Gommiers;oui;Collision contre un obstacle à un passage à niveau
2016;Viroflay-rive-gauche;oui;Incendie dans un train
2016;Longueau;oui;Dérangement des installations de sécurité
2016;Eymoutiers-Vassivière;oui;Réception intempestive sur voie occupée
2016;LYON SCARONNE;oui;Talonnage d’aiguille ou bivoie
2016;VILLEFRANCHE;oui;Erreur de procédure
2016;Creil;oui;reception sur voie non équipée
2016;Calais;oui;Engagement intempestif d’une circulation sur une voie protégée
2016;Langon;oui;Porte ouverte en ligne
2016;Villiers sur Marne;oui;Franchissement de signal
2016;Saincaze;oui;Perte d’organe du matériel roulant
2016;Aix les Bains;oui;Arrêt hors de quai de tout ou partie d’un train de voyageurs
2016;Les Vallees;oui;Dérive
2016;ENTRE TREMENTINES ET CHOLET;oui;Franchissement de signal
2016;ENTRE BELLEVILLE VENDEE ET L'HEBERGEMENT;oui;Dépassement de vitesse supérieur à 40km/h
2016;CHARS;oui;Franchissement de signal
2016;MARANVILLE;oui;Dépassement de vitesse supérieur à 40km/h
2016;THIONVILLE;oui;Défaut géométrie voie
2016;SAINT OUEN L'AUMONE - BIF DE LIESSE;oui;Incident caténaire
2016;ENTRE SAINT-PIERRE DU VAUVRAY ET VAL DE RUEIL;oui;Erreur de procédure
2016;PIERRELAYE;oui;Erreur de procédure
2016;ENTRE LE PETIT THERAIN ET SAINT-LEU D'ESSERENT;oui;Défaut géométrie voie
